Employee_ID,Department,Location,Employment_Type,Shift_Type,Job_Level,Tenure_Months,Base_Salary,HRA,Allowances,Bonus,Overtime_Hours,Leaves_Taken,Sick_Leaves,Casual_Leaves,Late_Logins,Early_Logouts,Missed_Punches,Attendance_Variance,Salary_Change_Pct,Salary_Change_Count_6M,Performance_Rating,Training_Hours,Engagement_Score,Manual_Payroll_Edits,Policy_Violations,Previous_Audit_Flags,Manager_Changes,Remote_Work_Days,Travel_Days,Risk_Score,High_Risk
9266,Finance,Hyderabad,Contract,Rotational,4,13,45417,19275,3912,10000,9,5,2,5,2,3,0,,3.3,0,4,51,3.57,0,3,0,0,0,8,0.2162838,0
9267,Finance,Bangalore,Full-Time,Night,6,48,61455,21653,6518,0,14,5,2,3,1,3,2,0.18,5.7,3,4,24,3.48,2,0,1,2,3,2,0.380254825,1
9268,IT,Chennai,Full-Time,Rotational,3,18,37829,12238,2815,0,18,3,2,1,7,6,2,0.02,3.2,1,4,8,4.63,2,2,0,2,4,0,0.312309893,0
9269,Sales,Chennai,Intern,Rotational,4,59,53610,23001,4609,5000,10,7,4,3,4,1,3,0.17,6.4,2,3,27,4.72,1,0,0,1,0,0,0.080406784,0
9270,Support,Pune,Full-Time,Rotational,3,31,43040,18339,3276,0,3,2,4,3,4,5,0,0.29,-4.4,3,4,28,2.9,3,1,1,0,0,5,0.225655694,0
9271,Support,Delhi,Full-Time,Rotational,4,21,54204,20865,7533,0,8,2,3,3,6,1,0,0.04,8.2,1,4,42,4.69,0,1,0,0,2,5,-0.039422,0
9272,Sales,Delhi,Intern,Rotational,1,33,27004,11118,8804,15000,12,6,0,0,7,2,1,0.19,17.6,2,4,34,2.99,1,0,1,0,1,0,0.055360004,0
9273,HR,Chennai,Intern,Rotational,5,45,52324,19245,5540,10000,9,4,1,5,7,0,0,0.14,65,1,4,21,3.61,2,0,1,0,5,8,0.32917528,0
9274,Support,Chennai,Contract,Day,4,7,52337,19014,3264,5000,10,5,2,2,1,7,0,0.27,-3.3,1,2,30,4.34,1,2,1,2,4,8,0.260286828,0
9275,HR,Hyderabad,Full-Time,Rotational,6,6,66133,23086,5901,10000,4,5,0,0,7,5,0,0.24,65,2,5,7,3.33,3,0,0,1,5,0,0.273798832,0
9276,Finance,Delhi,Contract,Day,6,18,72203,31480,8956,0,2,3,3,5,1,2,0,0.02,13.7,1,4,14,3.38,0,2,0,2,3,5,0.226676415,0
9277,IT,Mumbai,Full-Time,Rotational,6,22,68124,22874,2809,15000,14,1,3,0,5,4,4,0.32,6.9,0,3,32,2.96,1,0,1,2,5,5,0.249931991,0
9278,Admin,Hyderabad,Intern,Rotational,1,12,30017,10522,6629,15000,14,11,0,4,7,2,2,0.28,5,1,2,8,4.28,0,0,1,0,4,2,0.193267555,0
9279,Support,Mumbai,Contract,Rotational,6,45,70664,28110,2906,0,11,11,3,3,9,4,0,0.22,12.5,3,2,28,2.95,1,3,0,1,4,0,0.166805093,0
9280,HR,Hyderabad,Contract,Day,3,33,37624,12162,6226,10000,11,4,1,3,5,3,0,0.23,25,1,3,31,4.05,0,1,0,0,4,5,0.026986063,0
9281,HR,Mumbai,Full-Time,Rotational,3,5,43542,15485,2433,0,2,1,3,0,1,6,1,0.16,11.7,1,3,18,3.91,2,0,1,0,0,0,0.179425364,0
9282,Support,Bangalore,Contract,Day,5,17,45634,17684,3132,0,6,0,1,0,7,3,4,0.12,-6.3,3,3,18,3.88,3,0,1,1,3,0,0.387380435,1
9283,Finance,Pune,Intern,Day,5,29,65116,27525,5106,0,13,7,4,3,4,4,2,0.22,11.3,1,4,37,2.81,3,3,0,0,5,8,0.23385617,0
9284,IT,Chennai,Contract,Night,2,76,39017,14126,5887,15000,4,3,2,1,3,3,3,0.4,6.9,1,3,34,3.08,2,0,1,0,2,5,0.228457551,0
9285,Support,Delhi,Full-Time,Rotational,3,18,42280,16425,6807,0,2,8,2,5,3,1,1,0.05,9.3,1,3,33,2.85,1,1,1,2,5,5,0.194167928,0
9286,Support,Bangalore,Intern,Night,3,36,46915,17121,4992,0,14,3,3,1,4,2,3,0.26,17.6,1,3,27,3.72,2,0,1,0,1,0,0.235548831,0
9287,Admin,Mumbai,Intern,Night,6,27,60401,21123,6378,10000,5,7,3,0,1,1,1,0.32,4.1,2,4,5,3.4,1,0,1,0,4,5,0.121538262,0
9288,Sales,Bangalore,Contract,Day,6,34,60105,25953,8061,0,13,10,1,1,6,3,1,0.09,9.8,3,4,22,3.27,1,1,0,1,3,5,0.115354425,0
9289,Support,Mumbai,Full-Time,Day,4,30,47340,18008,7929,10000,1,2,0,0,0,3,1,0.22,10.3,3,4,2,4.42,3,1,1,0,2,2,0.235951581,0
9290,Admin,Hyderabad,Full-Time,Rotational,4,52,50242,20478,4501,15000,12,2,3,5,4,5,2,0.17,-0.5,1,3,2,4.4,2,3,0,2,1,0,0.408740859,1
9291,Admin,Delhi,Contract,Day,5,43,59767,24261,7783,5000,16,1,3,2,10,3,2,0,-9.9,4,3,21,3.17,3,0,1,1,0,0,0.379998292,1
9292,Support,Chennai,Contract,Day,2,32,41672,14855,4568,0,19,6,2,5,7,3,0,0.17,-12,0,3,34,3.42,2,2,0,1,3,5,0.322561206,0
9293,IT,Mumbai,Contract,Night,6,35,66901,25419,2856,10000,9,0,4,0,0,6,3,0.29,0.1,1,4,18,3.18,1,1,1,0,2,0,0.190474218,0
9294,Finance,Hyderabad,Full-Time,Day,6,47,62815,21816,5320,15000,8,3,1,3,1,1,3,0.1,5,1,5,26,3.18,3,0,1,0,0,2,0.247089351,0
9295,Admin,Chennai,Full-Time,Rotational,2,4,32724,12758,7243,0,18,0,0,5,8,4,0,0.22,-18.6,3,3,42,3.13,1,0,0,0,3,0,0.038327885,0
9296,HR,Bangalore,Full-Time,Night,4,40,48498,19853,4953,0,13,6,0,0,1,2,3,,8.1,0,4,0,2.68,1,1,1,0,5,5,0.347435979,1
9297,Support,Pune,Intern,Night,2,71,41704,16191,6793,0,4,1,0,2,7,3,0,0.38,13.4,3,2,25,4.13,0,3,1,2,2,0,0.194419068,0
9298,HR,Delhi,Contract,Night,6,45,61341,22647,3829,0,11,5,2,3,1,2,4,0.18,10.2,3,4,3,3.8,0,1,0,0,3,0,0.11687603,0
9299,Admin,Mumbai,Intern,Rotational,1,38,29682,10832,5794,0,7,4,0,2,7,5,0,0.2,15.9,1,4,7,3.39,0,3,0,1,3,5,0.194540422,0
9300,Finance,Mumbai,Intern,Night,3,67,34574,15288,8861,10000,3,7,1,1,9,5,0,0.3,25,3,5,44,4.04,1,3,0,1,2,5,0.173598397,0
9301,Support,Chennai,Full-Time,Day,5,13,54656,20687,4518,5000,7,7,4,4,5,3,3,0.29,5.8,3,3,48,3.58,1,0,0,0,0,2,0.055584225,0
9302,Support,Bangalore,Intern,Day,4,69,40645,13392,4875,0,1,4,1,2,1,3,0,0.06,10,4,5,18,3.54,1,2,0,2,5,0,0.166375342,0
9303,Operations,Hyderabad,Full-Time,Night,1,79,39332,14051,7704,10000,17,0,1,4,4,0,0,0.1,10.5,1,4,35,4.3,2,1,0,1,2,0,0.179876439,0
9304,Sales,Mumbai,Full-Time,Night,5,17,70668,24815,2068,0,11,3,4,2,0,6,0,0.27,-9.3,3,4,8,2.53,3,1,0,1,1,0,0.178911396,0
9305,IT,Chennai,Intern,Rotational,6,19,72904,24868,5629,0,4,2,3,3,1,3,0,0.3,-5,1,4,50,3.86,1,0,1,1,5,0,0.187956068,0
9306,HR,Mumbai,Full-Time,Day,5,13,55114,21556,6751,0,5,4,4,4,0,0,4,,13.8,1,3,21,4.16,2,3,0,1,3,2,0.458140274,1
9307,Finance,Bangalore,Full-Time,Day,5,19,57851,19373,2161,10000,17,5,0,2,8,3,1,0.15,20.3,1,3,7,4.46,1,0,0,2,3,8,0.083124507,0
9308,Admin,Bangalore,Full-Time,Day,5,38,59207,26167,7693,15000,12,5,0,0,1,4,3,0.23,6.3,2,4,29,3.64,2,3,0,0,4,0,0.242308416,0
9309,Support,Bangalore,Full-Time,Night,1,21,24349,8471,5812,5000,19,4,1,1,7,2,3,0.11,1.9,2,4,8,4.31,0,1,0,0,2,0,0.121764237,0
9310,Support,Chennai,Contract,Day,5,57,63848,20544,8564,5000,4,4,4,3,4,3,2,0.2,7.2,4,3,21,4.75,1,2,1,0,5,8,0.31840181,0
9311,Finance,Chennai,Intern,Rotational,2,67,30507,13428,6028,0,15,2,3,0,1,2,0,0.02,8.6,4,2,11,4.25,0,3,0,1,1,5,0.115815622,0
9312,IT,Hyderabad,Full-Time,Night,2,19,43800,15911,8491,0,9,10,3,3,5,1,0,0.07,17.6,1,4,40,4.51,2,2,0,0,3,8,0.178085196,0
9313,Finance,Pune,Full-Time,Rotational,5,35,62605,25734,2390,15000,17,5,4,4,1,2,0,0.09,15.5,4,3,35,3.07,2,2,1,0,5,0,0.263887677,0
9314,Support,Hyderabad,Contract,Night,1,34,43941,14096,3464,10000,4,5,3,2,2,3,0,0.2,10.3,4,5,1,4.62,1,1,1,1,0,2,0.212225913,0
9315,HR,Chennai,Full-Time,Day,6,54,63351,22478,4402,5000,16,2,0,2,5,1,1,0.33,26,4,3,23,4.59,1,0,1,0,0,0,0.120584381,0
9316,HR,Mumbai,Contract,Rotational,6,35,71949,25460,6078,0,15,8,3,5,3,2,4,0.17,7.8,4,3,36,3.67,3,0,1,0,5,0,0.221325599,0
9317,Admin,Hyderabad,Contract,Night,4,42,51285,20387,8567,15000,17,6,3,5,2,0,2,,-20,3,2,24,4.31,1,0,0,0,3,2,0.156200759,0
9318,IT,Mumbai,Intern,Night,1,45,29074,11694,5408,10000,19,0,3,0,4,1,4,0.12,10.7,1,5,21,4.38,1,2,0,2,2,8,0.298201901,0
9319,Admin,Pune,Full-Time,Day,3,67,51006,20702,5644,15000,9,6,4,5,5,3,4,0.23,65,2,4,21,3.92,2,0,1,2,3,2,0.448889324,1
9320,IT,Bangalore,Full-Time,Rotational,6,6,58471,23387,8770,15000,11,2,0,5,3,1,0,0.23,4.1,0,3,12,3.12,1,1,0,0,1,0,0.054883761,0
9321,IT,Chennai,Contract,Rotational,5,53,53475,22245,7196,5000,15,2,0,4,2,2,2,0.2,5.2,1,4,31,3.22,0,0,0,1,4,0,0.158970703,0
9322,IT,Hyderabad,Contract,Night,2,50,39856,14192,6903,15000,2,1,0,3,0,4,2,0.17,8.1,1,3,20,4.07,1,1,1,2,0,5,0.285840037,0
9323,Operations,Chennai,Intern,Night,4,38,41589,13618,2617,10000,13,1,0,0,2,6,1,0.14,8,3,4,12,3.02,2,2,1,2,5,5,0.379265585,1
9324,Support,Hyderabad,Intern,Day,2,32,38123,13467,2730,10000,9,2,0,2,2,3,0,0.18,5,1,3,37,2.89,0,0,0,1,5,8,0.016872401,0
9325,Support,Mumbai,Contract,Rotational,2,69,37114,12365,7416,5000,5,3,1,3,7,4,0,0.3,2.9,1,5,6,3.03,3,3,1,0,0,2,0.289512257,0
9326,Sales,Pune,Contract,Rotational,3,25,50947,17161,5997,5000,5,2,1,4,3,1,4,0.25,-2,4,4,20,2.57,2,2,1,2,5,2,0.482418011,1
9327,Admin,Hyderabad,Contract,Rotational,1,32,24830,10642,6045,5000,9,2,4,1,8,1,3,0.35,-4.2,4,3,11,3.57,1,3,0,1,2,8,0.220655799,0
9328,IT,Mumbai,Full-Time,Day,6,28,63116,20866,2067,15000,11,7,4,0,0,5,4,0.2,2.6,4,5,16,3.39,0,0,1,1,2,0,0.234791171,0
9329,IT,Mumbai,Contract,Rotational,4,29,45347,19561,7172,15000,11,4,3,0,7,3,3,,0.4,3,2,4,3.97,3,0,1,0,4,8,0.443291569,1
9330,Support,Chennai,Intern,Day,4,27,60328,25779,4848,5000,14,5,0,0,8,1,4,0.05,-8.7,4,3,33,4.07,0,0,0,2,1,2,0.167980642,0
9331,Operations,Mumbai,Full-Time,Night,1,62,28582,9404,3928,5000,10,3,1,2,4,4,0,0.09,6.2,1,3,36,2.88,2,2,1,0,2,0,0.326969244,0
9332,Support,Delhi,Intern,Rotational,6,11,66235,29576,2189,0,11,8,2,5,6,2,4,0.14,6.3,3,4,15,3.21,1,3,0,1,2,0,0.265952634,0
9333,Admin,Chennai,Intern,Rotational,1,44,25778,10861,8506,0,0,5,4,5,2,2,3,0.33,2.4,2,4,28,4.58,0,1,1,0,1,5,0.187687882,0
9334,Admin,Chennai,Full-Time,Day,1,69,35321,15547,8429,15000,2,0,4,1,7,1,0,0.14,13.7,4,5,7,2.73,0,2,0,0,0,0,0.095927899,0
9335,IT,Delhi,Contract,Night,2,11,38070,14008,3905,10000,23,5,4,4,3,3,1,0.32,4.9,1,4,42,4.55,3,2,1,0,4,0,0.348825873,1
9336,HR,Chennai,Full-Time,Night,3,59,41476,15213,3289,15000,13,2,1,1,3,2,0,0.08,6.9,2,4,11,4.48,2,0,1,0,1,0,0.13029046,0
9337,Support,Chennai,Contract,Day,3,25,41367,15737,2061,5000,13,4,2,0,3,0,0,0.17,-16.2,2,4,8,3.92,0,3,1,2,2,8,0.257018772,0
9338,IT,Delhi,Intern,Night,1,27,28408,9754,2584,0,3,7,3,3,6,6,0,0.17,4.6,1,3,34,4.15,1,3,0,2,5,0,0.152711734,0
9339,Finance,Bangalore,Full-Time,Night,6,24,76572,25098,5413,15000,16,5,1,1,0,2,0,0.13,3.2,2,4,27,4.26,1,1,1,1,4,8,0.103173911,0
9340,Sales,Hyderabad,Full-Time,Rotational,5,71,61316,26550,2324,0,14,0,4,3,3,0,0,0.27,15,2,2,17,4.73,0,1,0,1,4,8,0.128704185,0
9341,IT,Hyderabad,Intern,Night,2,41,33723,13767,5953,15000,13,9,2,2,7,6,3,0.18,12.1,2,4,45,3.5,3,0,1,0,3,2,0.247384441,0
9342,HR,Chennai,Contract,Day,4,26,47296,17069,5237,15000,4,2,3,3,4,0,0,0.1,15,3,3,9,2.86,1,0,1,0,5,0,0.048183672,0
9343,Support,Delhi,Full-Time,Night,6,64,64134,23982,5180,15000,5,0,4,3,0,0,0,0.12,-7.9,0,3,17,3.71,2,3,1,0,0,5,0.23523332,0
9344,Sales,Delhi,Intern,Night,1,42,32572,13217,2049,0,10,3,1,1,8,1,0,0.17,16.1,0,2,27,3.52,3,0,1,0,2,0,0.192308348,0
9345,Support,Pune,Full-Time,Night,4,85,43758,16593,8232,10000,3,0,0,5,9,3,3,0.22,-2,3,5,9,3.27,3,2,1,2,0,2,0.452861725,1
9346,Finance,Delhi,Intern,Rotational,6,39,64065,21388,3383,0,3,6,4,5,7,5,0,0.36,3.7,1,4,19,3.37,0,0,0,2,4,0,0.024265262,0
9347,IT,Bangalore,Full-Time,Day,3,20,41446,17701,3464,0,14,4,4,5,7,3,0,0.39,13.3,0,3,13,3.88,2,0,0,0,4,0,0.080745642,0
9348,Support,Pune,Contract,Rotational,6,25,71712,30323,7037,10000,13,5,2,2,5,3,0,0.15,65,0,3,23,3.63,2,0,0,0,0,0,0.273170802,0
9349,Admin,Delhi,Full-Time,Rotational,2,35,39569,16675,2335,0,5,10,3,2,0,1,2,0.25,11.2,1,4,42,4.38,0,0,1,0,2,0,0.136548049,0
9350,IT,Pune,Intern,Day,6,63,66258,28112,6031,0,14,2,4,5,3,3,0,0.25,24.6,2,3,19,3.83,2,1,1,0,5,0,0.221839917,0
9351,Admin,Bangalore,Intern,Rotational,5,31,57739,25969,6153,10000,13,3,4,0,3,0,4,0.11,-11.5,1,5,17,3.52,1,3,1,0,3,8,0.311133349,0
9352,Support,Mumbai,Full-Time,Day,1,29,28341,9350,4157,0,12,0,2,3,6,1,0,,-0.7,1,2,39,2.83,0,0,1,0,3,8,0.278751843,0
9353,HR,Delhi,Full-Time,Rotational,2,27,41826,13610,5502,0,6,6,4,2,2,2,0,0.09,25,4,4,24,4.34,1,0,0,0,3,0,0.018246254,0
9354,Support,Mumbai,Full-Time,Day,3,47,38076,16696,2645,0,5,3,1,1,8,6,0,,5.8,1,3,8,4.44,2,3,1,0,1,0,0.405519468,1
9355,IT,Pune,Full-Time,Night,3,70,47845,20042,7011,0,10,1,0,0,1,6,4,0.4,17.5,4,3,28,3.45,1,1,1,0,3,8,0.154349646,0
9356,Finance,Bangalore,Full-Time,Day,1,46,27128,11567,7675,10000,4,3,2,1,4,1,0,0.18,40,4,4,14,3.96,0,1,1,0,5,8,0.251367561,0
9357,Operations,Bangalore,Contract,Day,3,15,44249,19013,2312,0,12,0,1,0,3,3,0,0.01,29.2,1,3,30,4.73,1,3,0,1,0,2,0.14956637,0
9358,IT,Mumbai,Full-Time,Rotational,5,72,67071,23366,3587,0,17,1,1,1,3,0,1,0.07,0.6,1,2,16,4.11,3,3,0,0,2,2,0.196873932,0
9359,Admin,Pune,Intern,Rotational,5,50,63624,27905,2974,0,8,3,3,0,2,3,1,0.18,7.6,2,3,22,4.23,2,0,1,1,1,8,0.225873103,0
9360,Operations,Delhi,Full-Time,Day,2,40,47372,19870,7625,10000,10,0,2,2,0,4,2,0.15,11,4,4,11,3.98,0,2,1,0,3,0,0.205335062,0
9361,Support,Hyderabad,Full-Time,Rotational,4,44,45927,18013,5097,15000,7,5,1,1,4,3,0,,10.2,2,4,39,4.39,2,0,0,0,5,5,0.241055273,0
9362,Finance,Pune,Intern,Night,2,32,38209,13341,2552,5000,7,8,2,2,3,0,4,0.22,-2.9,1,3,0,4.8,1,0,1,0,5,5,0.116618153,0
9363,Sales,Chennai,Intern,Night,5,37,57347,21830,5986,0,1,6,3,2,8,0,0,0.08,12.4,1,3,20,3.05,1,3,1,2,1,2,0.248302689,0
9364,Support,Bangalore,Contract,Day,4,52,62879,21281,6954,0,1,1,2,4,2,0,0,0.18,12.2,3,4,38,3.29,3,0,1,1,1,8,0.255503026,0
9365,IT,Hyderabad,Intern,Night,6,15,64974,24989,4753,15000,8,5,1,4,8,4,0,0.3,7.9,2,5,21,2.91,0,1,0,0,1,8,0.07425438,0
9366,IT,Mumbai,Full-Time,Rotational,4,41,45698,20426,2180,10000,5,6,2,4,2,4,2,0.13,-3.4,1,4,25,2.75,3,1,1,1,2,0,0.326753401,0
9367,IT,Hyderabad,Contract,Rotational,4,53,52838,17945,6573,5000,10,3,1,5,9,2,0,0.41,14,4,3,14,3.53,1,0,1,1,2,0,0.288938389,0
9368,HR,Hyderabad,Full-Time,Day,5,35,59973,20891,7352,15000,1,1,0,3,1,1,0,0.19,3.2,2,2,42,3.4,2,0,0,0,4,2,0.164290152,0
9369,Admin,Chennai,Contract,Rotational,6,79,64690,28073,7537,0,5,8,1,0,1,3,1,0.17,-3.5,0,3,19,4.56,2,3,0,2,5,5,0.32082176,0
9370,Finance,Mumbai,Contract,Rotational,1,34,34204,11756,4881,0,15,0,3,4,0,6,1,,13,4,2,19,4.79,2,1,1,1,0,8,0.340968181,1
9371,IT,Mumbai,Full-Time,Night,2,52,38312,16657,2904,15000,8,5,3,4,2,4,4,0.09,14.1,1,4,5,3.82,0,3,0,0,3,5,0.203513706,0
9372,HR,Hyderabad,Intern,Day,1,27,33599,14829,6377,0,16,6,1,0,5,2,0,0.11,7.5,2,4,7,4.1,0,1,1,2,5,5,0.216388422,0
9373,Finance,Bangalore,Intern,Rotational,3,43,43620,14449,3003,10000,14,0,2,1,3,2,0,0.08,1.1,4,3,24,4.64,0,2,1,0,3,8,0.209492664,0
9374,Finance,Bangalore,Intern,Day,3,43,41674,13612,7900,15000,18,0,4,4,0,1,1,0.16,-5.6,1,4,9,3.85,0,2,0,0,5,8,0.072975581,0
9375,IT,Chennai,Intern,Rotational,1,75,32261,10797,4092,10000,12,5,0,2,1,3,0,0.04,20.4,2,5,16,2.93,1,0,1,0,1,2,0.15293532,0
9376,Finance,Mumbai,Intern,Rotational,5,6,55495,18215,5692,5000,13,1,0,1,4,1,1,0.16,1.2,1,3,1,2.92,1,2,0,1,3,5,0.152154194,0
9377,HR,Chennai,Intern,Night,2,67,29480,10870,4807,0,18,10,1,3,7,2,4,0.18,14.5,1,3,25,3.36,1,2,0,1,0,2,0.236407463,0
9378,HR,Delhi,Full-Time,Night,2,40,42547,17031,2448,0,6,2,1,4,4,2,0,0.07,7,1,3,29,4.58,1,0,1,0,1,0,0.052894372,0
9379,Operations,Delhi,Intern,Day,6,64,67180,23432,8031,10000,16,2,0,5,6,1,0,0.05,20.1,4,3,20,4.71,3,0,1,0,0,5,0.245082896,0
9380,Admin,Delhi,Intern,Rotational,2,56,35460,15528,5818,10000,18,7,3,2,1,3,4,0.21,25,1,3,12,4.12,1,1,0,0,3,0,0.079153141,0
9381,Support,Delhi,Full-Time,Rotational,5,60,69261,24262,6526,0,8,1,0,1,6,3,2,0.33,-4.2,3,4,21,3.64,1,0,1,0,3,0,0.101532509,0
9382,IT,Delhi,Contract,Day,1,13,29516,10974,7348,0,10,6,1,4,5,3,1,0.22,17.2,3,5,26,2.72,3,2,1,0,3,8,0.313782675,0
9383,IT,Hyderabad,Full-Time,Day,3,41,47983,20614,3830,0,19,2,4,0,6,3,3,0.01,-7.7,2,2,12,2.88,0,1,1,0,0,0,0.101754598,0
9384,IT,Bangalore,Intern,Rotational,3,15,43087,15586,8559,0,4,2,4,4,2,5,0,0.07,7.5,2,3,20,2.89,0,2,1,1,3,5,0.208099913,0
9385,Admin,Chennai,Contract,Day,3,82,46962,19663,5297,10000,7,0,1,2,5,1,0,0.24,2.6,2,5,6,3.67,1,0,0,2,0,5,0.017263816,0
9386,Support,Pune,Intern,Rotational,1,50,33500,15073,4256,5000,7,7,1,4,1,1,0,0.25,25,4,3,30,3,0,0,1,0,3,2,0.068576004,0
9387,Operations,Delhi,Full-Time,Day,2,8,32376,10838,8175,15000,6,7,3,2,2,0,4,0.05,65,4,4,25,2.99,0,0,0,1,1,5,0.285930289,0
9388,Finance,Hyderabad,Intern,Night,6,27,64014,22999,5438,5000,16,2,4,3,3,3,0,0.06,0.8,2,3,23,2.57,0,0,0,0,2,5,-0.035386873,0
9389,HR,Bangalore,Full-Time,Day,3,51,43601,14256,2584,0,5,2,3,0,5,1,0,0.07,-4.5,4,2,24,3.73,3,3,0,0,3,5,0.165385626,0
9390,IT,Bangalore,Intern,Day,2,37,45457,17536,7792,10000,1,3,2,3,5,3,2,0.27,-2,1,3,28,3.44,1,2,1,0,5,0,0.223577513,0
9391,Sales,Hyderabad,Intern,Rotational,3,40,45308,18676,8658,0,16,0,0,3,6,4,4,0.22,5.9,2,3,26,3.46,0,3,0,2,5,2,0.293802282,0
9392,Finance,Delhi,Intern,Night,3,47,38254,14968,8119,5000,19,4,4,1,4,3,1,0.03,25.5,2,5,21,3.18,3,3,0,2,0,5,0.219928034,0
9393,IT,Hyderabad,Intern,Day,3,26,44951,14597,5472,15000,11,4,2,1,7,5,1,0.24,22.7,3,2,9,3.65,3,0,1,1,1,0,0.293590596,0
9394,Sales,Bangalore,Full-Time,Rotational,4,34,55897,17995,8441,0,15,3,4,3,2,3,0,0.14,22.2,2,4,5,4.67,3,1,1,0,2,8,0.141758112,0
9395,HR,Hyderabad,Contract,Night,3,54,40128,16344,2858,0,7,0,0,0,6,4,0,0.06,5.9,1,4,5,2.64,2,1,1,2,5,8,0.316470353,0
9396,Operations,Mumbai,Contract,Day,6,25,62354,26054,7436,10000,1,3,3,0,5,1,4,0.27,-9.1,2,4,1,4.46,1,3,1,0,0,8,0.271414104,0
9397,Operations,Chennai,Contract,Rotational,5,25,58396,19536,6365,10000,6,5,1,3,0,2,3,0.13,-2.9,3,3,49,3.72,3,0,1,0,0,0,0.275525312,0
9398,Sales,Chennai,Intern,Rotational,6,59,55642,17946,2304,15000,11,6,2,4,2,0,0,0.25,21.7,1,4,21,4.34,0,3,1,1,3,5,0.237022226,0
9399,HR,Bangalore,Contract,Rotational,4,38,52765,22751,5542,10000,13,3,3,4,8,3,4,0.19,13.6,4,4,23,3.18,0,1,1,0,5,0,0.107745061,0
9400,Finance,Pune,Full-Time,Night,4,6,48881,19121,6453,5000,13,5,2,1,0,3,4,0.11,14.3,1,4,27,3.32,1,0,0,1,0,0,0.206336548,0
9401,Sales,Hyderabad,Full-Time,Day,1,13,32844,10539,7308,15000,22,5,0,3,5,1,0,0.07,23,1,3,27,2.97,3,1,1,0,0,5,0.220451496,0
9402,HR,Delhi,Intern,Day,6,24,64324,26443,6532,0,2,4,4,1,5,1,4,0.23,2.7,0,4,14,4.56,3,3,0,1,4,5,0.371182229,1
9403,Support,Chennai,Full-Time,Night,5,39,64677,20887,8805,0,12,3,3,0,4,4,0,,0.3,3,2,4,4.07,1,0,0,1,0,0,0.177481748,0
9404,IT,Hyderabad,Full-Time,Day,5,30,57004,23792,6618,15000,14,6,4,4,2,2,1,0.05,5,1,2,12,3.27,1,0,0,2,0,0,0.109504302,0
9405,Sales,Mumbai,Full-Time,Rotational,5,43,63196,25271,7053,0,15,2,3,2,3,4,3,0.23,9.9,4,3,11,3.61,1,1,1,0,1,0,0.153497923,0
9406,Finance,Delhi,Intern,Rotational,1,34,25023,9579,8480,0,7,6,2,2,6,2,4,0.14,5.2,1,5,43,4.37,3,0,1,0,3,5,0.314550428,0
9407,IT,Chennai,Full-Time,Rotational,2,56,36142,15875,8635,0,4,1,1,4,5,1,4,0.27,65,2,4,27,2.91,0,2,0,2,3,0,0.453876947,1
9408,Operations,Mumbai,Contract,Rotational,5,17,53854,17633,6880,5000,14,4,4,0,9,3,3,0.15,3.4,3,2,13,3.62,1,0,1,0,4,2,0.22108853,0
9409,Finance,Bangalore,Intern,Night,2,24,49722,21706,4223,0,22,3,4,1,4,4,3,0.06,10.6,0,5,15,3.75,0,0,1,0,1,8,0.107279587,0
9410,Sales,Hyderabad,Intern,Rotational,5,25,58640,21280,8783,0,9,7,3,1,7,3,0,0.13,-3.4,4,2,19,2.77,0,0,0,0,3,8,0.010896692,0
9411,Finance,Mumbai,Intern,Night,4,54,53430,23830,3516,0,11,3,0,3,4,4,0,0.27,-11.9,3,2,24,3.03,0,0,1,0,0,0,0.114064135,0
9412,HR,Pune,Full-Time,Day,1,6,33146,11973,2030,0,12,3,0,2,2,1,2,0.02,6.6,2,4,4,3.25,1,3,1,1,5,2,0.303611316,0
9413,HR,Pune,Full-Time,Rotational,1,52,30547,13492,5958,0,13,6,4,3,6,3,1,0.33,25,1,2,14,3.98,1,1,1,1,3,5,0.130185615,0
9414,Operations,Hyderabad,Intern,Day,2,45,36457,13529,2693,5000,8,3,0,3,2,5,2,0.38,10.8,4,2,14,4.18,0,2,1,0,5,0,0.273423586,0
9415,Operations,Delhi,Full-Time,Day,3,68,48437,17760,8989,10000,0,5,4,5,1,4,1,,40,3,4,20,4,3,0,1,1,4,0,0.516364389,1
9416,Finance,Delhi,Intern,Day,3,38,43914,18377,5351,15000,19,5,4,2,1,7,0,0.09,12.5,4,3,21,4.76,0,0,0,1,3,2,0.136600597,0
9417,Support,Mumbai,Full-Time,Night,4,3,50888,20428,7388,10000,10,7,0,1,6,6,4,0.01,-2.5,1,3,27,2.77,2,3,0,0,0,5,0.285283025,0
9418,Admin,Hyderabad,Full-Time,Rotational,4,52,57931,23855,8670,0,2,3,2,5,4,4,1,0.15,1.6,1,3,14,4.44,1,1,1,0,5,8,0.034863077,0
9419,HR,Hyderabad,Intern,Night,1,55,28097,10832,8356,10000,2,9,2,5,0,1,0,0.33,34.1,3,4,29,3.45,1,1,1,0,0,0,0.283400152,0
9420,HR,Mumbai,Intern,Day,6,61,76061,28429,6530,15000,10,5,2,0,5,2,4,0.09,-7.9,4,4,17,3.83,1,1,0,2,5,2,0.147119104,0
9421,Support,Chennai,Intern,Rotational,3,44,37136,16485,4011,0,13,5,3,4,2,0,1,0,-7,1,2,26,3.78,2,0,0,2,5,0,0.147809407,0
